TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          13, 0.2931746065, 0.0230587058, 0.0000000000, 0.0000000000, 0.0000000000, 0.0079984926, -0.0025808901, 0.2940686872, 0.0000000000, 12.7142697879, -4.2049162814, -1.3336073450, -1.2191353760, 1.2158764606, 0.0000000000, 5.0000000000, 4.0000000000, 0.0364311020
          14, 0.3074446305, 0.0237772688, 0.0000000000, 0.0000000000, 0.0000000000, 0.0105849689, -0.0031087760, 0.3083470364, 0.0000000000, 12.9301911310, -4.2182288019, -1.3353107618, -1.2257429433, 1.2036772419, 0.0000000000, 5.0000000000, 4.0000000000, 0.0409395655
          15, 0.3213307181, 0.0244506925, 0.0000000000, 0.0000000000, 0.0000000000, 0.0130428510, -0.0036481672, 0.3222389760, 0.0000000000, 13.1419884495, -4.2292338757, -1.3366703920, -1.2326556803, 1.1935255307, 0.0000000000, 5.0000000000, 4.0000000000, 0.0444533149
          16, 0.3348132512, 0.0250552055, 0.0000000000, 0.0000000000, 0.0000000000, 0.0153556508, -0.0042210347, 0.3357228907, 0.0000000000, 13.3630215387, -4.2386651495, -1.3379684165, -1.2397997156, 1.1846626801, 0.0000000000, 5.0000000000, 4.0000000000, 0.0481046319
          17, 0.3478605642, 0.0255817846, 0.0000000000, 0.0000000000, 0.0000000000, 0.0175161813, -0.0048336077, 0.3487664492, 0.0000000000, 13.5979787777, -4.2473791929, -1.3392677085, -1.2471300385, 1.1762577888, 0.0000000000, 5.0000000000, 4.0000000000, 0.0517769337
          18, 0.3604416590, 0.0260269632, 0.0000000000, 0.0000000000, 0.0000000000, 0.0195220201, -0.0054866377, 0.3613384690, 0.0000000000, 13.8487788826, -4.2559652337, -1.3406085284, -1.2546421650, 1.1677465720, 0.0000000000, 5.0000000000, 4.0000000000, 0.0564194997
          19, 0.3725363178, 0.0263880003, 0.0000000000, 0.0000000000, 0.0000000000, 0.0213726562, -0.0061810935, 0.3734185705, 0.0000000000, 14.1176411053, -4.2644958656, -1.3420419273, -1.2623117899, 1.1590983062, 0.0000000000, 5.0000000000, 4.0000000000, 0.0602986852
          20, 0.3841336109, 0.0266631983, 0.0000000000, 0.0000000000, 0.0000000000, 0.0230686694, -0.0069177134, 0.3849957173, 0.0000000000, 14.4068842127, -4.2728106848, -1.3436110758, -1.2700773161, 1.1505201919, 0.0000000000, 5.0000000000, 4.0000000000, 0.0640760660
          21, 0.3952258366, 0.0268523375, 0.0000000000, 0.0000000000, 0.0000000000, 0.0246117391, -0.0076960450, 0.3960622184, 0.0000000000, 14.7184890678, -4.2807989803, -1.3453401815, -1.2778588041, 1.1421559554, 0.0000000000, 5.0000000000, 4.0000000000, 0.0681040327
          22, 0.4058072365, 0.0269574796, 0.0000000000, 0.0000000000, 0.0000000000, 0.0260042973, -0.0085135329, 0.4066125166, 0.0000000000, 15.0536045331, -4.2884241918, -1.3472392576, -1.2855755641, 1.1340641505, 0.0000000000, 5.0000000000, 4.0000000000, 0.0721014182
          23, 0.4158747471, 0.0269782693, 0.0000000000, 0.0000000000, 0.0000000000, 0.0272498090, -0.0093702636, 0.4166435292, 0.0000000000, 15.4151751631, -4.2956540099, -1.3493113674, -1.2931488692, 1.1262974621, 0.0000000000, 5.0000000000, 4.0000000000, 0.0759274681
          24, 0.4254276883, 0.0269182263, 0.0000000000, 0.0000000000, 0.0000000000, 0.0283518740, -0.0102626718, 0.4261548855, 0.0000000000, 15.8044472575, -4.3024369262, -1.3515558348, -1.3004983647, 1.1189292874, 0.0000000000, 5.0000000000, 4.0000000000, 0.0793051680
          25, 0.4344682124, 0.0267800355, 0.0000000000, 0.0000000000, 0.0000000000, 0.0293149801, -0.0111882704, 0.4351489635, 0.0000000000, 16.2235861551, -4.3087244621, -1.3539681779, -1.3075427126, 1.1120300902, 0.0000000000, 5.0000000000, 4.0000000000, 0.0829792500
          26, 0.4430011589, 0.0265676206, 0.0000000000, 0.0000000000, 0.0000000000, 0.0301440364, -0.0121435723, 0.4436309265, 0.0000000000, 16.6744762555, -4.3144837705, -1.3565408687, -1.3142022418, 1.1056538089, 0.0000000000, 5.0000000000, 4.0000000000, 0.0868996819
          27, 0.4510335975, 0.0262854393, 0.0000000000, 0.0000000000, 0.0000000000, 0.0308444943, -0.0131247529, 0.4516082055, 0.0000000000, 17.1590663783, -4.3196944602, -1.3592628101, -1.3204027468, 1.0998413433, 0.0000000000, 5.0000000000, 4.0000000000, 0.0907973687
          28, 0.4585750022, 0.0259382327, 0.0000000000, 0.0000000000, 0.0000000000, 0.0314223857, -0.0141279150, 0.4590906519, 0.0000000000, 17.6795006355, -4.3243504324, -1.3621202016, -1.3260783094, 1.0946183936, 0.0000000000, 5.0000000000, 4.0000000000, 0.0945133169
          29, 0.4656356719, 0.0255307809, 0.0000000000, 0.0000000000, 0.0000000000, 0.0318838228, -0.0151491942, 0.4660889418, 0.0000000000, 18.2382071783, -4.3284595630, -1.3650970623, -1.3311741235, 1.0899946704, 0.0000000000, 5.0000000000, 4.0000000000, 0.0976345817
          30, 0.4722282530, 0.0250679266, 0.0000000000, 0.0000000000, 0.0000000000, 0.0322354948, -0.0161848685, 0.4726160957, 0.0000000000, 18.8379461964, -4.3320433159, -1.3681753303, -1.3356487900, 1.0859630879, 0.0000000000, 5.0000000000, 4.0000000000, 0.1000222484
          31, 0.4783668072, 0.0245546484, 0.0000000000, 0.0000000000, 0.0000000000, 0.0324841569, -0.0172312038, 0.4786865557, 0.0000000000, 19.4817209154, -4.3351362638, -1.3713354960, -1.3394760521, 1.0824997983, 0.0000000000, 5.0000000000, 4.0000000000, 0.1023214340
          32, 0.4840671991, 0.0239970838, 0.0000000000, 0.0000000000, 0.0000000000, 0.0326368449, -0.0182834686, 0.4843166609, 0.0000000000, 20.1719176669, -4.3377846198, -1.3745572386, -1.3426464547, 1.0795652508, 0.0000000000, 5.0000000000, 4.0000000000, 0.1049247821
          33, 0.4893460598, 0.0234003637, 0.0000000000, 0.0000000000, 0.0000000000, 0.0327007121, -0.0193380011, 0.4895234264, 0.0000000000, 20.9118997567, -4.3400429183, -1.3778197791, -1.3451672739, 1.0771074460, 0.0000000000, 5.0000000000, 4.0000000000, 0.1074276169
          34, 0.4942211275, 0.0227704611, 0.0000000000, 0.0000000000, 0.0000000000, 0.0326830871, -0.0203903968, 0.4943250433, 0.0000000000, 21.7044848277, -4.3419717702, -1.3811023711, -1.3470620889, 1.0750646026, 0.0000000000, 5.0000000000, 4.0000000000, 0.1100729187
          35, 0.4987111570, 0.0221115993, 0.0000000000, 0.0000000000, 0.0000000000, 0.0325913791, -0.0214380833, 0.4987405634, 0.0000000000, 22.5542779652, -4.3436351967, -1.3843847303, -1.3483692854, 1.0733680620, 0.0000000000, 5.0000000000, 4.0000000000, 0.1125008345
          36, 0.5028358172, 0.0214297284, 0.0000000000, 0.0000000000, 0.0000000000, 0.0324329239, -0.0224768474, 0.5027900990, 0.0000000000, 23.4644046291, -4.3450980299, -1.3876474633, -1.3491399727, 1.0719455099, 0.0000000000, 5.0000000000, 4.0000000000, 0.1150313854
          37, 0.5066155393, 0.0207302748, 0.0000000000, 0.0000000000, 0.0000000000, 0.0322150846, -0.0235030638, 0.5064944767, 0.0000000000, 24.4384382216, -4.3464242268, -1.3908725278, -1.3494353553, 1.0707229480, 0.0000000000, 5.0000000000, 4.0000000000, 0.1171651681
          38, 0.5100710033, 0.0200183931, 0.0000000000, 0.0000000000, 0.0000000000, 0.0319450549, -0.0245134001, 0.5098747470, 0.0000000000, 25.4801173023, -4.3476739956, -1.3940438575, -1.3493239029, 1.0696285544, 0.0000000000, 5.0000000000, 4.0000000000, 0.1196042657
          39, 0.5132233909, 0.0192990644, 0.0000000000, 0.0000000000, 0.0000000000, 0.0316300139, -0.0255047402, 0.5129524452, 0.0000000000, 26.5931746789, -4.3489020825, -1.3971471906, -1.3488782185, 1.0685950640, 0.0000000000, 5.0000000000, 4.0000000000, 0.1220726649
          40, 0.5160937406, 0.0185776753, 0.0000000000, 0.0000000000, 0.0000000000, 0.0312768739, -0.0264735516, 0.5157489992, 0.0000000000, 27.7803186471, -4.3501577013, -1.4001708850, -1.3481725842, 1.0675601267, 0.0000000000, 5.0000000000, 4.0000000000, 0.1244638840
          41, 0.5187039035, 0.0178574795, 0.0000000000, 0.0000000000, 0.0000000000, 0.0308925997, -0.0274184976, 0.5182864605, 0.0000000000, 29.0468710422, -4.3514826600, -1.4031058544, -1.3472802251, 1.0664688778, 0.0000000000, 5.0000000000, 4.0000000000, 0.1268588344
          42, 0.5210749734, 0.0171437387, 0.0000000000, 0.0000000000, 0.0000000000, 0.0304835961, -0.0283361748, 0.5205863010, 0.0000000000, 30.3944771884, -4.3529121396, -1.4059461140, -1.3462716677, 1.0652734242, 0.0000000000, 5.0000000000, 4.0000000000, 0.1289481521
          43, 0.5232282763, 0.0164398721, 0.0000000000, 0.0000000000, 0.0000000000, 0.0300562502, -0.0292250356, 0.5226700640, 0.0000000000, 31.8267851270, -4.3544723827, -1.4086883460, -1.3452125963, 1.0639355786, 0.0000000000, 5.0000000000, 4.0000000000, 0.1313597163
          44, 0.5251843730, 0.0157498059, 0.0000000000, 0.0000000000, 0.0000000000, 0.0296165519, -0.0300829610, 0.5245585739, 0.0000000000, 33.3454504708, -4.3561821144, -1.4113322921, -1.3441628351, 1.0624257720, 0.0000000000, 5.0000000000, 4.0000000000, 0.1339725494
          45, 0.5269640046, 0.0150769319, 0.0000000000, 0.0000000000, 0.0000000000, 0.0291701577, -0.0309083796, 0.5262727886, 0.0000000000, 34.9516737910, -4.3580530377, -1.4138804967, -1.3431755778, 1.0607226582, 0.0000000000, 5.0000000000, 4.0000000000, 0.1366257509
          46, 0.5285871142, 0.0144243617, 0.0000000000, 0.0000000000, 0.0000000000, 0.0287224282, -0.0316999299, 0.5278328466, 0.0000000000, 36.6454421948, -4.3600895388, -1.4163382527, -1.3422968735, 1.0588133692, 0.0000000000, 5.0000000000, 4.0000000000, 0.1387618820
          47, 0.5300730335, 0.0137948235, 0.0000000000, 0.0000000000, 0.0000000000, 0.0282783535, -0.0324565789, 0.5292582436, 0.0000000000, 38.4255031952, -4.3622893062, -1.4187134085, -1.3415653677, 1.0566934252, 0.0000000000, 5.0000000000, 4.0000000000, 0.1408749819
          48, 0.5314405302, 0.0131907685, 0.0000000000, 0.0000000000, 0.0000000000, 0.0278425410, -0.0331775205, 0.5305678898, 0.0000000000, 40.2888224407, -4.3646437579, -1.4210159490, -1.3410123465, 1.0543664525, 0.0000000000, 5.0000000000, 4.0000000000, 0.1431182822
          49, 0.5327075450, 0.0126143061, 0.0000000000, 0.0000000000, 0.0000000000, 0.0274192447, -0.0338622169, 0.5317798412, 0.0000000000, 42.2304278850, -4.3671399793, -1.4232578987, -1.3406618985, 1.0518421007, 0.0000000000, 5.0000000000, 4.0000000000, 0.1453769843
          50, 0.5338911724, 0.0120671587, 0.0000000000, 0.0000000000, 0.0000000000, 0.0270123489, -0.0345104421, 0.5329112775, 0.0000000000, 44.2433206761, -4.3697599926, -1.4254529029, -1.3405313210, 1.0491368246, 0.0000000000, 5.0000000000, 4.0000000000, 0.1476669828
          51, 0.5350078072, 0.0115506207, 0.0000000000, 0.0000000000, 0.0000000000, 0.0266253266, -0.0351223357, 0.5339786439, 0.0000000000, 46.3185332266, -4.3724821376, -1.4276158000, -1.3406314384, 1.0462729191, 0.0000000000, 5.0000000000, 4.0000000000, 0.1497599165
          52, 0.5360729877, 0.0110659236, 0.0000000000, 0.0000000000, 0.0000000000, 0.0262612265, -0.0356980250, 0.5349975269, 0.0000000000, 48.4435830358, -4.3752824459, -1.4297623145, -1.3409671035, 1.0432767379, 0.0000000000, 5.0000000000, 4.0000000000, 0.1518773993
          53, 0.5371012171, 0.0106138866, 0.0000000000, 0.0000000000, 0.0000000000, 0.0259227734, -0.0362379580, 0.5359824460, 0.0000000000, 50.6036327565, -4.3781354228, -1.4319088218, -1.3415376996, 1.0401782594, 0.0000000000, 5.0000000000, 4.0000000000, 0.1542259018
          54, 0.5381060898, 0.0101950031, 0.0000000000, 0.0000000000, 0.0000000000, 0.0256122805, -0.0367428279, 0.5369469867, 0.0000000000, 52.7813563759, -4.3810151465, -1.4340719304, -1.3423377302, 1.0370096954, 0.0000000000, 5.0000000000, 4.0000000000, 0.1566912174
          55, 0.5391002074, 0.0098095314, 0.0000000000, 0.0000000000, 0.0000000000, 0.0253316935, -0.0372134758, 0.5379037254, 0.0000000000, 54.9567745154, -4.3838957485, -1.4362680960, -1.3433573991, 1.0338048982, 0.0000000000, 5.0000000000, 4.0000000000, 0.1594588161
          56, 0.5400952089, 0.0094575443, 0.0000000000, 0.0000000000, 0.0000000000, 0.0250826097, -0.0376508436, 0.5388642629, 0.0000000000, 57.1073408958, -4.3867528290, -1.4385134158, -1.3445831958, 1.0305977413, 0.0000000000, 5.0000000000, 4.0000000000, 0.1616252661
          57, 0.5411017213, 0.0091382888, 0.0000000000, 0.0000000000, 0.0000000000, 0.0248663030, -0.0380566076, 0.5398391203, 0.0000000000, 59.2125873461, -4.3895643834, -1.4408234047, -1.3459985155, 1.0274210159, 0.0000000000, 5.0000000000, 4.0000000000, 0.1639898817
          58, 0.5421294065, 0.0088514803, 0.0000000000, 0.0000000000, 0.0000000000, 0.0246836580, -0.0384318933, 0.5408378978, 0.0000000000, 61.2473154892, -4.3923112344, -1.4432126971, -1.3475842899, 1.0243052608, 0.0000000000, 5.0000000000, 4.0000000000, 0.1663743337
          59, 0.5431869082, 0.0085963160, 0.0000000000, 0.0000000000, 0.0000000000, 0.0245352943, -0.0387782540, 0.5418691364, 0.0000000000, 63.1883362636, -4.3949788881, -1.4456952644, -1.3493195926, 1.0212770965, 0.0000000000, 5.0000000000, 4.0000000000, 0.1688255509
          60, 0.5442819150, 0.0083717808, 0.0000000000, 0.0000000000, 0.0000000000, 0.0244215156, -0.0390973710, 0.5429404068, 0.0000000000, 65.0138757646, -4.3975562405, -1.4482835992, -1.3511824264, 1.0183593396, 0.0000000000, 5.0000000000, 4.0000000000, 0.1710717519
          61, 0.5454211616, 0.0081767219, 0.0000000000, 0.0000000000, 0.0000000000, 0.0243423379, -0.0393909794, 0.5440583177, 0.0000000000, 66.7041347277, -4.4000368073, -1.4509890103, -1.3531503364, 1.0155696030, 0.0000000000, 5.0000000000, 4.0000000000, 0.1732320150
          62, 0.5466104607, 0.0080098131, 0.0000000000, 0.0000000000, 0.0000000000, 0.0242975276, -0.0396609074, 0.5452285441, 0.0000000000, 68.2425989937, -4.4024199082, -1.4538214778, -1.3552009636, 1.0129186871, 0.0000000000, 5.0000000000, 4.0000000000, 0.1761226853
          63, 0.5478546750, 0.0078695751, 0.0000000000, 0.0000000000, 0.0000000000, 0.0242866034, -0.0399090521, 0.5464558012, 0.0000000000, 69.6168049876, -4.4047089338, -1.4567895301, -1.3573127890, 1.0104118805, 0.0000000000, 5.0000000000, 4.0000000000, 0.1785555323
          64, 0.5491577754, 0.0077543859, 0.0000000000, 0.0000000000, 0.0000000000, 0.0243088601, -0.0401373757, 0.5477439035, 0.0000000000, 70.8189897234, -4.4069118849, -1.4599002789, -1.3594657417, 1.0080480164, 0.0000000000, 5.0000000000, 4.0000000000, 0.1809889158
          65, 0.5505229284, 0.0076624795, 0.0000000000, 0.0000000000, 0.0000000000, 0.0243633985, -0.0403479133, 0.5490958516, 0.0000000000, 71.8465774473, -4.4090411488, -1.4631593606, -1.3616417466, 1.0058194546, 0.0000000000, 5.0000000000, 4.0000000000, 0.1830245654
          66, 0.5519523897, 0.0075920917, 0.0000000000, 0.0000000000, 0.0000000000, 0.0244491160, -0.0405426190, 0.5505137386, 0.0000000000, 72.7009648694, -4.4111128338, -1.4665709258, -1.3638252353, 1.0037125686, 0.0000000000, 5.0000000000, 4.0000000000, 0.1851732850
          67, 0.5534476963, 0.0075413538, 0.0000000000, 0.0000000000, 0.0000000000, 0.0245647611, -0.0407234883, 0.5519989330, 0.0000000000, 73.3883741165, -4.4131462127, -1.4701376514, -1.3660036107, 1.0017082639, 0.0000000000, 5.0000000000, 4.0000000000, 0.1875235319
          68, 0.5550096068, 0.0075083470, 0.0000000000, 0.0000000000, 0.0000000000, 0.0247089228, -0.0408924991, 0.5535520233, 0.0000000000, 73.9190144141, -4.4151628386, -1.4738606509, -1.3681674203, 0.9997831514, 0.0000000000, 5.0000000000, 4.0000000000, 0.1898780346
          69, 0.5566380910, 0.0074911145, 0.0000000000, 0.0000000000, 0.0000000000, 0.0248800653, -0.0410515977, 0.5551728087, 0.0000000000, 74.3064450797, -4.4171859114, -1.4777396768, -1.3703106702, 0.9979100841, 0.0000000000, 5.0000000000, 4.0000000000, 0.1922959328
          70, 0.5583325130, 0.0074876742, 0.0000000000, 0.0000000000, 0.0000000000, 0.0250765322, -0.0412027035, 0.5568604830, 0.0000000000, 74.5668813769, -4.4192395879, -1.4817731332, -1.3724309762, 0.9960591561, 0.0000000000, 5.0000000000, 4.0000000000, 0.1942627509
          71, 0.5600915663, 0.0074960809, 0.0000000000, 0.0000000000, 0.0000000000, 0.0252965794, -0.0413476404, 0.5586135753, 0.0000000000, 74.7179191749, -4.4213482638, -1.4859580635, -1.3745294688, 0.9941988174, 0.0000000000, 5.0000000000, 4.0000000000, 0.1968971650
          72, 0.5619133218, 0.0075143783, 0.0000000000, 0.0000000000, 0.0000000000, 0.0255383655, -0.0414881891, 0.5604299932, 0.0000000000, 74.7784175846, -4.4235357757, -1.4902902049, -1.3766106781, 0.9922970249, 0.0000000000, 5.0000000000, 4.0000000000, 0.1994723678
          73, 0.5637953637, 0.0075406716, 0.0000000000, 0.0000000000, 0.0000000000, 0.0258000153, -0.0416260266, 0.5623071650, 0.0000000000, 74.7672611417, -4.4258252366, -1.4947640339, -1.3786823059, 0.9903216353, 0.0000000000, 5.0000000000, 4.0000000000, 0.2021357656
          74, 0.5657346195, 0.0075730714, 0.0000000000, 0.0000000000, 0.0000000000, 0.0260795527, -0.0417627674, 0.5642418651, 0.0000000000, 74.7034579065, -4.4282378179, -1.4993730107, -1.3807548572, 0.9882420968, 0.0000000000, 5.0000000000, 4.0000000000, 0.2043956319
          75, 0.5677276832, 0.0076097882, 0.0000000000, 0.0000000000, 0.0000000000, 0.0263750185, -0.0418998972, 0.5662305447, 0.0000000000, 74.6049252359, -4.4307933946, -1.5041095236, -1.3828413523, 0.9860290191, 0.0000000000, 5.0000000000, 4.0000000000, 0.2065971494
          76, 0.5697706656, 0.0076490910, 0.0000000000, 0.0000000000, 0.0000000000, 0.0266844099, -0.0420388016, 0.5682691784, 0.0000000000, 74.4886764407, -4.4335086094, -1.5089649088, -1.3849566208, 0.9836565460, 0.0000000000, 5.0000000000, 4.0000000000, 0.2089944998
          77, 0.5718592868, 0.0076893221, 0.0000000000, 0.0000000000, 0.0000000000, 0.0270057179, -0.0421807590, 0.5703533582, 0.0000000000, 74.3705726783, -4.4363984536, -1.5139297813, -1.3871170477, 0.9811008741, 0.0000000000, 5.0000000000, 4.0000000000, 0.2113466501
          78, 0.5739889376, 0.0077289221, 0.0000000000, 0.0000000000, 0.0000000000, 0.0273369385, -0.0423269210, 0.5724783563, 0.0000000000, 74.2650696057, -4.4394749860, -1.5189940377, -1.3893399512, 0.9783418554, 0.0000000000, 5.0000000000, 4.0000000000, 0.2137057821
          79, 0.5761547101, 0.0077664326, 0.0000000000, 0.0000000000, 0.0000000000, 0.0276760850, -0.0424783127, 0.5746391567, 0.0000000000, 74.1852452567, -4.4427473416, -1.5241469980, -1.3916431055, 0.9753631796, 0.0000000000, 5.0000000000, 4.0000000000, 0.2156978687
          80, 0.5783514861, 0.0078005712, 0.0000000000, 0.0000000000, 0.0000000000, 0.0280211932, -0.0426357657, 0.5768305487, 0.0000000000, 74.1421969650, -4.4462219576, -1.5293775617, -1.3940442361, 0.9721522505, 0.0000000000, 5.0000000000, 4.0000000000, 0.2179651499
          81, 0.5805738533, 0.0078299761, 0.0000000000, 0.0000000000, 0.0000000000, 0.0283703642, -0.0428001647, 0.5790470219, 0.0000000000, 74.1475891497, -4.4499025487, -1.5346743722, -1.3965605640, 0.9687003389, 0.0000000000, 5.0000000000, 4.0000000000, 0.2204506159
          82, 0.5828162919, 0.0078535533, 0.0000000000, 0.0000000000, 0.0000000000, 0.0287217311, -0.0429721186, 0.5812829822, 0.0000000000, 74.2105221945, -4.4537901350, -1.5400259482, -1.3992084118, 0.9650027115, 0.0000000000, 5.0000000000, 4.0000000000, 0.2232129653
          83, 0.5850731738, 0.0078703142, 0.0000000000, 0.0000000000, 0.0000000000, 0.0290734763, -0.0431521217, 0.5835327368, 0.0000000000, 74.3392393393, -4.4578830261, -1.5454207730, -1.4020028315, 0.9610585514, 0.0000000000, 5.0000000000, 4.0000000000, 0.2253275156
          84, 0.5873387856, 0.0078793869, 0.0000000000, 0.0000000000, 0.0000000000, 0.0294238727, -0.0433405446, 0.5857905180, 0.0000000000, 74.5411783859, -4.4621772634, -1.5508477722, -1.4049572375, 0.9568706696, 0.0000000000, 5.0000000000, 4.0000000000, 0.2274262349
          85, 0.5896073902, 0.0078800206, 0.0000000000, 0.0000000000, 0.0000000000, 0.0297712647, -0.0435376353, 0.5880505451, 0.0000000000, 74.8230772282, -4.4666668501, -1.5562962254, -1.4080833720, 0.9524451823, 0.0000000000, 5.0000000000, 4.0000000000, 0.2296574831
          86, 0.5918732332, 0.0078715773, 0.0000000000, 0.0000000000, 0.0000000000, 0.0301140859, -0.0437435276, 0.5903070300, 0.0000000000, 75.1911855941, -4.4713436222, -1.5617559059, -1.4113909863, 0.9477916550, 0.0000000000, 5.0000000000, 4.0000000000, 0.2329985340
          87, 0.5941306333, 0.0078535594, 0.0000000000, 0.0000000000, 0.0000000000, 0.0304508641, -0.0439582224, 0.5925542697, 0.0000000000, 75.6511283263, -4.4761976706, -1.5672173509, -1.4148876591, 0.9429225777, 0.0000000000, 5.0000000000, 4.0000000000, 0.2368658503
          88, 0.5963739902, 0.0078255891, 0.0000000000, 0.0000000000, 0.0000000000, 0.0307802310, -0.0441816077, 0.5947866521, 0.0000000000, 76.2081911011, -4.4812176092, -1.5726719868, -1.4185787999, 0.9378530166, 0.0000000000, 5.0000000000, 4.0000000000, 0.2402602355
          89, 0.5985978448, 0.0077874190, 0.0000000000, 0.0000000000, 0.0000000000, 0.0311009244, -0.0444134543, 0.5969987176, 0.0000000000, 76.8672966536, -4.4863909332, -1.5781122716, -1.4224676404, 0.9326000999, 0.0000000000, 5.0000000000, 4.0000000000, 0.2439653516
          90, 0.6007968407, 0.0077388922, 0.0000000000, 0.0000000000, 0.0000000000, 0.0314117924, -0.0446534515, 0.5991851162, 0.0000000000, 77.6334421184, -4.4917043971, -1.5835317404, -1.4265552757, 0.9271824677, 0.0000000000, 5.0000000000, 4.0000000000, 0.2479287505
          91, 0.6029658809, 0.0076799987, 0.0000000000, 0.0000000000, 0.0000000000, 0.0317118024, -0.0449011652, 0.6013407697, 0.0000000000, 78.5111956891, -4.4971439841, -1.5889251701, -1.4308407209, 0.9216201809, 0.0000000000, 5.0000000000, 4.0000000000, 0.2519824187
